Date,Num_Children,Food_Remaining,Daily_Need,Food_Used,Donation_Amount,Expense_Total,Budget_Left,Food_Shortage,Suggested_Purchase,Quantity_To_Buy,Estimated_Cost,Emergency_Event,Medical_Treatment,Medical_Cost,Utility_Type,Utility_Cost,Staff_On_Duty,Notes,Food_Per_Child,Donation_Per_Child,Budget_Per_Child,Cost_Per_Child,Food_Shortage_Per_Child,Remaining_Days_Covered,Emergency_Flag,Medical_Flag,High_Utility_Cost,Daily_Status
2014-10-11,51,45,51,45,93600,92088,1512,6,Maize Flour,6,10572,Power Outage,None,0,Electricity,48551,9,Check food/donations,0.88,1835.29,29.65,2757.63,0.12,0.88,1,0,1,Warning
2012-03-08,69,52,69,16,63223,137258,-74035,17,Vegetables,17,33167,None,Fever,18471,Internet,59706,5,Check food/donations,0.23,916.28,-1072.97,3122.25,0.25,0.75,0,1,1,Warning
2023-04-19,67,21,67,16,38821,100914,-62093,46,Vegetables,46,78384,Fire,None,0,Water,52278,5,Check food/donations,0.24,579.42,-926.76,2286.45,0.69,0.31,1,0,1,Warning
2022-02-15,69,118,69,19,162667,69759,92908,0,None,0,0,None,Fever,26433,Gas,23962,4,Stable,0.28,2357.49,1346.49,1741.36,0.0,1.71,0,1,0,Warning
2017-10-16,81,56,81,55,82244,90886,-8642,25,Maize Flour,25,61125,None,None,0,Electricity,58779,10,Check food/donations,0.68,1015.36,-106.69,1847.72,0.31,0.69,0,0,1,Warning
2020-03-22,65,64,65,40,83221,141186,-57965,1,Vegetables,1,2184,Sickness,Malaria,10576,Internet,29108,10,Check food/donations,0.62,1280.32,-891.77,2782.62,0.02,0.98,1,1,0,Warning
2012-01-03,34,37,34,37,100869,46830,54039,0,None,0,0,None,None,0,Electricity,45274,3,Stable,1.09,2966.74,1589.38,2708.94,0.0,1.09,0,0,1,Good
2016-06-21,32,37,32,37,41253,66831,-25578,0,None,0,0,None,None,0,Electricity,45422,3,Check food/donations,1.16,1289.16,-799.31,3507.91,0.0,1.16,0,0,1,Critical
2022-05-19,37,30,37,30,11984,42571,-30587,7,Maize Flour,7,16555,None,None,0,Internet,56885,8,Check food/donations,0.81,323.89,-826.68,2688.0,0.19,0.81,0,0,1,Warning
2017-10-29,83,80,83,20,114778,73271,41507,3,Vegetables,3,4635,None,None,0,Electricity,34759,7,Check food/donations,0.24,1382.87,500.08,1301.57,0.04,0.96,0,0,0,Critical
2010-01-30,37,39,37,30,121852,77272,44580,0,None,0,0,None,None,0,Internet,26035,3,Stable,0.81,3293.3,1204.86,2792.08,0.0,1.05,0,0,0,Good
2023-10-08,79,90,79,28,97028,144799,-47771,0,None,0,0,Water Shortage,Malaria,2966,Electricity,24731,10,Check food/donations,0.35,1228.2,-604.7,2183.49,0.0,1.14,1,1,0,Warning
2023-01-22,55,105,55,67,86518,81939,4579,0,None,0,0,None,None,0,Gas,19150,10,Stable,1.22,1573.05,83.25,1837.98,0.0,1.91,0,0,0,Critical
2010-01-23,65,63,65,22,58801,60816,-2015,2,Beans,2,4088,None,None,0,Water,43794,10,Check food/donations,0.34,904.63,-31.0,1609.38,0.03,0.97,0,0,1,Critical
2017-03-20,96,7,96,7,133227,33773,99454,89,Vegetables,89,157441,Water Shortage,None,0,Electricity,22167,8,Check food/donations,0.07,1387.78,1035.98,582.71,0.93,0.07,1,0,0,Warning
2010-10-28,48,81,48,21,123581,74025,49556,0,None,0,0,None,None,0,Electricity,44464,8,Stable,0.44,2574.6,1032.42,2468.52,0.0,1.69,0,0,1,Good
2018-09-27,36,47,36,47,96277,37002,59275,0,None,0,0,None,Malaria,16922,Gas,43821,7,Stable,1.31,2674.36,1646.53,2715.14,0.0,1.31,0,1,1,Warning
2013-01-29,27,47,27,9,125532,19889,105643,0,None,0,0,None,None,0,Water,51873,4,Stable,0.33,4649.33,3912.7,2657.85,0.0,1.74,0,0,1,Good
2020-11-07,93,56,93,56,161660,78758,82902,37,Rice,37,80401,Fire,None,0,Water,57243,3,Check food/donations,0.6,1738.28,891.42,1462.38,0.4,0.6,1,0,1,Warning
2020-09-22,90,67,90,27,20635,140511,-119876,23,Beans,23,43286,Power Outage,None,0,Gas,26230,5,Check food/donations,0.3,229.28,-1331.96,1852.68,0.26,0.74,1,0,0,Warning
2014-03-26,43,75,43,20,99992,54995,44997,0,None,0,0,None,None,0,Gas,37756,6,Stable,0.47,2325.4,1046.44,2157.0,0.0,1.74,0,0,0,Good
2015-06-17,44,111,44,79,53458,114176,-60718,0,None,0,0,None,Fever,22395,Internet,56631,8,Check food/donations,1.8,1214.95,-1379.95,4390.95,0.0,2.52,0,1,1,Warning
2014-12-02,86,94,86,30,129664,72747,56917,0,None,0,0,None,None,0,Gas,57646,3,Stable,0.35,1507.72,661.83,1516.2,0.0,1.09,0,0,1,Good
2015-07-28,94,80,94,30,182873,76262,106611,14,Rice,14,22106,None,Flu,31592,Water,44313,7,Check food/donations,0.32,1945.46,1134.16,1618.8,0.15,0.85,0,1,1,Warning
2024-02-19,56,96,56,66,119330,27174,92156,0,None,0,0,None,None,0,Internet,59796,5,Stable,1.18,2130.89,1645.64,1553.04,0.0,1.71,0,0,1,Good
2016-06-01,78,39,78,35,170252,22315,147937,39,Rice,39,89817,None,None,0,Gas,17930,4,Check food/donations,0.45,2182.72,1896.63,515.96,0.5,0.5,0,0,0,Warning
2022-01-30,76,81,76,75,80623,141619,-60996,0,None,0,0,Sickness,Flu,22348,Gas,31409,10,Check food/donations,0.99,1060.83,-802.58,2570.74,0.0,1.07,1,1,0,Warning
2021-10-28,96,40,96,40,124430,111754,12676,56,Beans,56,109088,Water Shortage,None,0,Internet,59550,7,Check food/donations,0.42,1296.15,132.04,1784.42,0.58,0.42,1,0,1,Warning
2013-08-23,43,25,43,25,145787,82716,63071,18,Maize Flour,18,33264,Fire,None,0,Gas,56349,9,Check food/donations,0.58,3390.4,1466.77,3234.07,0.42,0.58,1,0,1,Warning
2022-09-26,22,90,22,24,37035,110450,-73415,0,None,0,0,Power Outage,None,0,Gas,23990,7,Check food/donations,1.09,1683.41,-3337.05,6110.91,0.0,4.09,1,0,0,Warning
2010-03-05,69,87,69,36,115472,145894,-30422,0,None,0,0,None,None,0,Electricity,31982,6,Check food/donations,0.52,1673.51,-440.9,2577.91,0.0,1.26,0,0,0,Critical
2024-05-30,41,106,41,20,105292,68527,36765,0,None,0,0,None,Malaria,24173,Water,17908,3,Stable,0.49,2568.1,896.71,2697.76,0.0,2.59,0,1,0,Warning
2010-03-30,59,116,59,72,142179,88027,54152,0,None,0,0,None,Malaria,11720,Gas,20441,10,Stable,1.22,2409.81,917.83,2037.08,0.0,1.97,0,1,0,Warning
2017-03-29,83,70,83,59,61013,112807,-51794,13,Vegetables,13,25558,Power Outage,Fever,18337,Internet,19872,3,Check food/donations,0.71,735.1,-624.02,1819.47,0.16,0.84,1,1,0,Warning
2013-01-17,48,111,48,18,181953,20891,161062,0,None,0,0,None,None,0,Internet,41292,10,Stable,0.38,3790.69,3355.46,1295.48,0.0,2.31,0,0,1,Good
2016-01-09,48,101,48,49,33331,99467,-66136,0,None,0,0,None,Flu,18240,Water,42401,3,Check food/donations,1.02,694.4,-1377.83,3335.58,0.0,2.1,0,1,1,Warning
2023-08-24,38,37,38,23,38058,84721,-46663,1,Maize Flour,1,2442,None,Diarrhea,13363,Gas,38818,7,Check food/donations,0.61,1001.53,-1227.97,3602.68,0.03,0.97,0,1,0,Warning
2014-04-15,28,16,28,16,50526,27996,22530,12,Rice,12,19860,None,Fever,23173,Internet,44415,4,Check food/donations,0.57,1804.5,804.64,3413.71,0.43,0.57,0,1,1,Warning
2010-07-28,29,66,29,45,31805,103750,-71945,0,None,0,0,Water Shortage,None,0,Internet,57150,7,Check food/donations,1.55,1096.72,-2480.86,5548.28,0.0,2.28,1,0,1,Warning
2015-08-06,38,65,38,65,77803,61064,16739,0,None,0,0,None,Diarrhea,34894,Gas,58033,6,Stable,1.71,2047.45,440.5,4052.39,0.0,1.71,0,1,1,Warning
2016-10-19,77,115,77,80,46930,31683,15247,0,None,0,0,None,None,0,Gas,46358,10,Stable,1.04,609.48,198.01,1013.52,0.0,1.49,0,0,1,Critical
2023-11-28,25,50,25,50,55099,36998,18101,0,None,0,0,None,Diarrhea,32456,Internet,37697,4,Stable,2.0,2203.96,724.04,4286.04,0.0,2.0,0,1,0,Warning
2012-06-17,59,100,59,23,140474,124708,15766,0,None,0,0,None,None,0,Gas,58263,3,Stable,0.39,2380.92,267.22,3101.2,0.0,1.69,0,0,1,Critical
2022-11-28,91,47,91,27,59140,142847,-83707,44,Rice,44,103268,None,None,0,Gas,40489,8,Check food/donations,0.3,649.89,-919.86,2014.68,0.48,0.52,0,0,1,Warning
2023-06-16,99,70,99,15,34919,115745,-80826,29,Beans,29,67309,None,None,0,Internet,51380,5,Check food/donations,0.15,352.72,-816.42,1688.13,0.29,0.71,0,0,1,Warning
2019-05-03,87,111,87,61,140931,90520,50411,0,None,0,0,None,None,0,Gas,42340,4,Stable,0.7,1619.9,579.44,1527.13,0.0,1.28,0,0,1,Good
2014-09-17,36,75,36,67,162821,45849,116972,0,None,0,0,None,None,0,Water,45077,6,Stable,1.86,4522.81,3249.22,2525.72,0.0,2.08,0,0,1,Good
2018-08-09,89,20,89,20,17947,31414,-13467,69,Rice,69,118818,Sickness,Malaria,10991,Gas,43617,8,Check food/donations,0.22,201.65,-151.31,966.54,0.78,0.22,1,1,1,Warning
2014-07-17,66,86,66,57,18375,19691,-1316,0,None,0,0,None,None,0,Gas,50453,7,Check food/donations,0.86,278.41,-19.94,1062.79,0.0,1.3,0,0,1,Critical
2010-04-11,40,73,40,38,80104,28097,52007,0,None,0,0,None,Fever,23150,Water,19829,4,Stable,0.95,2002.6,1300.17,1776.9,0.0,1.82,0,1,0,Warning
2020-12-23,28,116,28,79,60018,63987,-3969,0,None,0,0,Power Outage,None,0,Internet,32303,5,Check food/donations,2.82,2143.5,-141.75,3438.93,0.0,4.14,1,0,0,Warning
2024-01-01,53,33,53,33,177965,16753,161212,20,Vegetables,20,33980,None,None,0,Gas,49278,5,Check food/donations,0.62,3357.83,3041.74,1245.87,0.38,0.62,0,0,1,Warning
2020-04-05,90,31,90,31,43670,25720,17950,59,Rice,59,130980,Power Outage,None,0,Water,56885,5,Check food/donations,0.34,485.22,199.44,917.83,0.66,0.34,1,0,1,Warning
2021-04-12,98,45,98,19,116444,79703,36741,53,Maize Flour,53,91637,None,Malaria,28537,Gas,20242,9,Check food/donations,0.19,1188.2,374.91,1311.04,0.54,0.46,0,1,0,Warning
2018-11-20,39,66,39,66,40110,145120,-105010,0,None,0,0,Water Shortage,None,0,Water,36126,8,Check food/donations,1.69,1028.46,-2692.56,4647.33,0.0,1.69,1,0,0,Warning
2015-05-02,98,25,98,25,30283,108750,-78467,73,Vegetables,73,134247,Water Shortage,None,0,Gas,51386,3,Check food/donations,0.26,309.01,-800.68,1634.04,0.74,0.26,1,0,1,Warning
2018-03-05,26,59,26,59,58289,31571,26718,0,None,0,0,None,None,0,Electricity,29955,5,Stable,2.27,2241.88,1027.62,2366.38,0.0,2.27,0,0,0,Critical
2016-07-15,31,43,31,43,2466,68182,-65716,0,None,0,0,Water Shortage,None,0,Water,35063,8,Check food/donations,1.39,79.55,-2119.87,3330.48,0.0,1.39,1,0,0,Warning
2017-05-23,82,8,82,8,57206,144151,-86945,74,Maize Flour,74,111222,Sickness,None,0,Water,44000,10,Check food/donations,0.1,697.63,-1060.3,2294.52,0.9,0.1,1,0,1,Warning
2021-10-12,24,120,24,7,104808,84290,20518,0,None,0,0,None,Diarrhea,34484,Water,52735,8,Stable,0.29,4367.0,854.92,7146.21,0.0,5.0,0,1,1,Warning
2010-03-09,25,71,25,12,78014,143306,-65292,0,None,0,0,None,None,0,Water,45511,3,Check food/donations,0.48,3120.56,-2611.68,7552.68,0.0,2.84,0,0,1,Critical
2012-10-06,42,77,42,42,16550,140736,-124186,0,None,0,0,Power Outage,None,0,Internet,36066,3,Check food/donations,1.0,394.05,-2956.81,4209.57,0.0,1.83,1,0,0,Warning
2020-10-19,65,90,65,55,162529,146863,15666,0,None,0,0,None,Diarrhea,32891,Gas,44874,3,Stable,0.85,2500.45,241.02,3455.82,0.0,1.38,0,1,1,Warning
2018-04-12,88,65,88,65,79218,26154,53064,23,Rice,23,54464,Power Outage,None,0,Electricity,34099,9,Check food/donations,0.74,900.2,603.0,684.69,0.26,0.74,1,0,0,Warning
2013-01-16,89,48,89,7,86688,40943,45745,41,Maize Flour,41,93439,None,Diarrhea,4081,Internet,28052,3,Check food/donations,0.08,974.02,513.99,821.08,0.46,0.54,0,1,0,Warning
2010-03-28,70,64,70,7,144190,54640,89550,6,Vegetables,6,9702,None,None,0,Electricity,45327,4,Check food/donations,0.1,2059.86,1279.29,1428.1,0.09,0.91,0,0,1,Warning
2011-10-04,96,58,96,40,121187,119750,1437,38,Beans,38,77216,None,None,0,Gas,42446,7,Check food/donations,0.42,1262.36,14.97,1689.54,0.4,0.6,0,0,1,Warning
2016-12-14,36,21,36,21,189921,94268,95653,15,Maize Flour,15,34800,Power Outage,Fever,9880,Electricity,47774,6,Check food/donations,0.58,5275.58,2657.03,4220.06,0.42,0.58,1,1,1,Warning
2021-06-13,68,47,68,47,177706,116808,60898,21,Vegetables,21,48552,Water Shortage,Malaria,28288,Water,46912,5,Check food/donations,0.69,2613.32,895.56,2823.65,0.31,0.69,1,1,1,Warning
2022-06-18,22,69,22,7,49769,104276,-54507,0,None,0,0,Water Shortage,None,0,Internet,29593,3,Check food/donations,0.32,2262.23,-2477.59,6084.95,0.0,3.14,1,0,0,Warning
2013-07-05,78,20,78,18,109374,59774,49600,58,Maize Flour,58,95468,None,None,0,Electricity,58000,3,Check food/donations,0.23,1402.23,635.9,1509.92,0.74,0.26,0,0,1,Warning
2018-08-04,50,107,50,72,58149,110264,-52115,0,None,0,0,Power Outage,None,0,Internet,53653,7,Check food/donations,1.44,1162.98,-1042.3,3278.34,0.0,2.14,1,0,1,Warning
2014-03-21,93,26,93,26,24360,141590,-117230,67,Rice,67,107267,Sickness,None,0,Water,34118,5,Check food/donations,0.28,261.94,-1260.54,1889.33,0.72,0.28,1,0,0,Warning
2023-08-11,99,115,99,72,155134,51377,103757,0,None,0,0,None,None,0,Water,26011,7,Stable,0.73,1567.01,1048.05,781.7,0.0,1.16,0,0,0,Good
2012-11-02,33,105,33,46,124354,124430,-76,0,None,0,0,Sickness,None,0,Electricity,30729,10,Check food/donations,1.39,3768.3,-2.3,4701.79,0.0,3.18,1,0,0,Warning
2010-09-01,46,8,46,8,196124,123349,72775,38,Rice,38,71060,Sickness,None,0,Electricity,46091,10,Check food/donations,0.17,4263.57,1582.07,3683.48,0.83,0.17,1,0,1,Warning
2018-08-20,23,109,23,10,87272,50679,36593,0,None,0,0,None,Fever,19085,Water,43881,3,Stable,0.43,3794.43,1591.0,4941.09,0.0,4.74,0,1,1,Warning
2010-06-04,49,24,49,20,123912,77696,46216,25,Rice,25,53975,None,Malaria,33842,Water,25560,4,Check food/donations,0.41,2528.82,943.18,2797.92,0.51,0.49,0,1,0,Warning
2017-01-17,25,27,25,27,42770,111417,-68647,0,None,0,0,None,None,0,Electricity,39660,5,Check food/donations,1.08,1710.8,-2745.88,6043.08,0.0,1.08,0,0,0,Critical
2020-10-16,25,43,25,43,91308,74225,17083,0,None,0,0,None,None,0,Internet,31855,9,Stable,1.72,3652.32,683.32,4243.2,0.0,1.72,0,0,0,Critical
2012-05-27,61,116,61,29,48637,26255,22382,0,None,0,0,None,None,0,Internet,18692,7,Stable,0.48,797.33,366.92,736.84,0.0,1.9,0,0,0,Critical
2012-08-05,62,24,62,14,21258,88095,-66837,38,Maize Flour,38,73416,Water Shortage,Fever,7912,Electricity,58891,7,Check food/donations,0.23,342.87,-1078.02,2498.35,0.61,0.39,1,1,1,Warning
2020-04-15,67,118,67,19,181348,23841,157507,0,None,0,0,None,None,0,Gas,16328,4,Stable,0.28,2706.69,2350.85,599.54,0.0,1.76,0,0,0,Good
2024-02-07,87,43,87,42,112541,31435,81106,44,Vegetables,44,68508,Power Outage,None,0,Water,31613,7,Check food/donations,0.48,1293.57,932.25,724.69,0.51,0.49,1,0,0,Warning
2012-04-02,74,85,74,74,183616,146983,36633,0,None,0,0,None,None,0,Gas,16867,5,Stable,1.0,2481.3,495.04,2214.19,0.0,1.15,0,0,0,Good
2016-02-07,68,10,68,10,76749,76552,197,58,Rice,58,130848,None,None,0,Internet,43605,8,Check food/donations,0.15,1128.66,2.9,1767.01,0.85,0.15,0,0,1,Warning
2012-12-27,76,55,76,48,116123,92820,23303,21,Rice,21,46473,Power Outage,None,0,Internet,57222,8,Check food/donations,0.63,1527.93,306.62,1974.24,0.28,0.72,1,0,1,Warning
2020-02-26,37,38,37,38,58981,89783,-30802,0,None,0,0,None,Malaria,19382,Water,24254,3,Check food/donations,1.03,1594.08,-832.49,3605.92,0.0,1.03,0,1,0,Warning
2017-07-17,71,14,71,14,77798,72334,5464,57,Vegetables,57,96216,None,None,0,Gas,54199,3,Check food/donations,0.2,1095.75,76.96,1782.15,0.8,0.2,0,0,1,Warning
2010-08-09,45,63,45,39,29069,102567,-73498,0,None,0,0,None,None,0,Gas,35802,4,Check food/donations,0.87,645.98,-1633.29,3074.87,0.0,1.4,0,0,0,Critical
2010-05-25,29,102,29,69,103853,128980,-25127,0,None,0,0,None,None,0,Internet,51581,10,Check food/donations,2.38,3581.14,-866.45,6226.24,0.0,3.52,0,0,1,Critical
2019-07-20,52,10,52,10,14678,94450,-79772,42,Beans,42,72450,None,None,0,Electricity,59907,6,Check food/donations,0.19,282.27,-1534.08,2968.4,0.81,0.19,0,0,1,Warning
2017-01-02,72,66,72,66,104453,33520,70933,6,Beans,6,13908,None,None,0,Water,41754,4,Check food/donations,0.92,1450.74,985.18,1045.47,0.08,0.92,0,0,1,Warning
2024-03-15,62,118,62,9,82107,47551,34556,0,None,0,0,None,Fever,18871,Internet,40515,10,Stable,0.15,1324.31,557.35,1724.79,0.0,1.9,0,1,1,Warning
2020-09-08,74,13,74,13,6461,91722,-85261,61,Maize Flour,61,142923,Sickness,None,0,Internet,42536,7,Check food/donations,0.18,87.31,-1152.18,1814.3,0.82,0.18,1,0,1,Warning
2024-03-05,33,38,33,38,168754,68509,100245,0,None,0,0,None,None,0,Gas,31852,4,Stable,1.15,5113.76,3037.73,3041.24,0.0,1.15,0,0,0,Good
2012-02-06,23,110,23,42,79589,93096,-13507,0,None,0,0,Sickness,None,0,Internet,18156,7,Check food/donations,1.83,3460.39,-587.26,4837.04,0.0,4.78,1,0,0,Warning
2011-04-25,80,119,80,59,186751,143900,42851,0,None,0,0,None,None,0,Gas,39486,5,Stable,0.74,2334.39,535.64,2292.32,0.0,1.49,0,0,0,Good
2012-06-08,56,49,56,49,55775,94409,-38634,7,Maize Flour,7,14812,None,None,0,Electricity,47191,6,Check food/donations,0.88,995.98,-689.89,2528.57,0.12,0.88,0,0,1,Warning
2022-07-02,32,62,32,62,75946,85623,-9677,0,None,0,0,Water Shortage,None,0,Internet,38344,9,Check food/donations,1.94,2373.31,-302.41,3873.97,0.0,1.94,1,0,0,Warning
2015-04-14,56,89,56,76,1103,70188,-69085,0,None,0,0,Power Outage,None,0,Gas,17718,4,Check food/donations,1.36,19.7,-1233.66,1569.75,0.0,1.59,1,0,0,Warning
2010-05-06,48,36,48,36,87199,127406,-40207,12,Beans,12,23088,Water Shortage,Malaria,18682,Internet,25093,10,Check food/donations,0.75,1816.65,-837.65,3566.27,0.25,0.75,1,1,0,Warning
2023-02-13,20,108,20,19,122160,116727,5433,0,None,0,0,Fire,None,0,Gas,17179,4,Stable,0.95,6108.0,271.65,6695.3,0.0,5.4,1,0,0,Warning
2014-04-20,60,89,60,51,79060,81465,-2405,0,None,0,0,Power Outage,Fever,3282,Water,26323,5,Check food/donations,0.85,1317.67,-40.08,1851.17,0.0,1.48,1,1,0,Warning
2011-06-02,38,32,38,32,117421,130910,-13489,6,Beans,6,12846,Sickness,Fever,19158,Water,34238,7,Check food/donations,0.84,3090.03,-354.97,4850.16,0.16,0.84,1,1,0,Warning
2023-06-09,21,40,21,40,97443,111434,-13991,0,None,0,0,Water Shortage,None,0,Internet,35785,9,Check food/donations,1.9,4640.14,-666.24,7010.43,0.0,1.9,1,0,0,Warning
2017-04-30,37,12,37,12,174976,139474,35502,25,Beans,25,44175,Power Outage,None,0,Internet,35333,5,Check food/donations,0.32,4729.08,959.51,4724.51,0.68,0.32,1,0,0,Warning
2018-09-16,87,94,87,5,120073,141949,-21876,0,None,0,0,Water Shortage,None,0,Gas,28441,4,Check food/donations,0.06,1380.15,-251.45,1958.51,0.0,1.08,1,0,0,Warning
2022-08-25,90,25,90,25,141437,78465,62972,65,Beans,65,158925,Water Shortage,None,0,Internet,43811,10,Check food/donations,0.28,1571.52,699.69,1358.62,0.72,0.28,1,0,1,Warning
2022-05-24,54,86,54,18,48854,65136,-16282,0,None,0,0,Water Shortage,Diarrhea,34431,Water,32432,8,Check food/donations,0.33,904.7,-301.52,2444.43,0.0,1.59,1,1,0,Warning
2018-10-08,23,18,23,18,7938,52341,-44403,5,Rice,5,10260,Power Outage,None,0,Internet,59029,4,Check food/donations,0.78,345.13,-1930.57,4842.17,0.22,0.78,1,0,1,Warning
2016-06-27,75,115,75,20,180019,56054,123965,0,None,0,0,None,Malaria,12879,Electricity,41652,9,Stable,0.27,2400.25,1652.87,1474.47,0.0,1.53,0,1,1,Warning
2010-01-31,50,5,50,5,4610,141931,-137321,45,Vegetables,45,80145,Sickness,Malaria,3503,Internet,58866,7,Check food/donations,0.1,92.2,-2746.42,4086.0,0.9,0.1,1,1,1,Warning
2023-05-02,41,56,41,35,32443,52854,-20411,0,None,0,0,Fire,Malaria,8641,Internet,47623,8,Check food/donations,0.85,791.29,-497.83,2661.41,0.0,1.37,1,1,1,Warning
2011-07-10,62,45,62,42,126951,87552,39399,17,Rice,17,31280,Sickness,Diarrhea,22279,Electricity,40363,6,Check food/donations,0.68,2047.6,635.47,2422.48,0.27,0.73,1,1,1,Warning
2023-12-21,54,80,54,62,196906,87736,109170,0,None,0,0,None,None,0,Internet,19582,9,Stable,1.15,3646.41,2021.67,1987.37,0.0,1.48,0,0,0,Good
2019-05-01,65,111,65,44,10156,128403,-118247,0,None,0,0,None,None,0,Water,27226,8,Check food/donations,0.68,156.25,-1819.18,2394.29,0.0,1.71,0,0,0,Critical
2015-12-31,40,89,40,45,81367,87047,-5680,0,None,0,0,None,Flu,13976,Internet,46370,8,Check food/donations,1.12,2034.17,-142.0,3684.82,0.0,2.23,0,1,1,Warning
2016-07-10,44,34,44,29,29657,140702,-111045,10,Rice,10,19400,None,Diarrhea,6858,Electricity,33652,6,Check food/donations,0.66,674.02,-2523.75,4118.45,0.23,0.77,0,1,0,Warning
2010-02-11,86,112,86,15,184616,113032,71584,0,None,0,0,None,Fever,32986,Water,23191,4,Stable,0.17,2146.7,832.37,1967.55,0.0,1.3,0,1,0,Warning
2024-08-13,80,13,80,13,180786,112572,68214,67,Maize Flour,67,146328,Fire,Malaria,6139,Gas,58519,10,Check food/donations,0.16,2259.82,852.67,2215.38,0.84,0.16,1,1,1,Warning
2017-03-26,72,8,72,8,72334,84058,-11724,64,Maize Flour,64,107456,None,None,0,Gas,52677,6,Check food/donations,0.11,1004.64,-162.83,1899.1,0.89,0.11,0,0,1,Warning
2020-01-28,73,57,73,57,35182,66517,-31335,16,Vegetables,16,39408,None,Malaria,19055,Water,28397,3,Check food/donations,0.78,481.95,-429.25,1561.22,0.22,0.78,0,1,0,Warning
2017-07-04,46,32,46,18,149659,78798,70861,14,Vegetables,14,28924,Water Shortage,None,0,Water,46026,4,Check food/donations,0.39,3253.46,1540.46,2713.57,0.3,0.7,1,0,1,Warning
2011-12-23,92,34,92,34,41724,119268,-77544,58,Rice,58,139838,Power Outage,None,0,Water,50083,9,Check food/donations,0.37,453.52,-842.87,1840.77,0.63,0.37,1,0,1,Warning
2018-03-17,47,65,47,20,168437,107060,61377,0,None,0,0,None,None,0,Water,33466,4,Stable,0.43,3583.77,1305.89,2989.91,0.0,1.38,0,0,0,Good
2014-05-06,49,74,49,6,184203,91341,92862,0,None,0,0,None,None,0,Gas,44644,4,Stable,0.12,3759.24,1895.14,2775.2,0.0,1.51,0,0,1,Good
2014-03-25,56,93,56,47,49677,75179,-25502,0,None,0,0,Power Outage,Fever,22565,Water,47968,5,Check food/donations,0.84,887.09,-455.39,2602.0,0.0,1.66,1,1,1,Warning
2015-02-17,29,42,29,22,96419,39146,57273,0,None,0,0,None,None,0,Electricity,37996,5,Stable,0.76,3324.79,1974.93,2660.07,0.0,1.45,0,0,0,Good
2017-02-22,86,78,86,49,189999,123669,66330,8,Vegetables,8,17928,None,Flu,29930,Internet,40913,5,Check food/donations,0.57,2209.29,771.28,2261.77,0.09,0.91,0,1,1,Warning
2019-07-16,27,65,27,65,39633,70412,-30779,0,None,0,0,Power Outage,Fever,3098,Internet,44975,4,Check food/donations,2.41,1467.89,-1139.96,4388.33,0.0,2.41,1,1,1,Warning
2021-06-14,54,5,54,5,85729,87967,-2238,49,Beans,49,92463,None,Malaria,18247,Gas,25279,4,Check food/donations,0.09,1587.57,-41.44,2435.06,0.91,0.09,0,1,0,Warning
2018-11-07,64,91,64,43,38702,129792,-91090,0,None,0,0,None,Flu,31563,Electricity,47907,7,Check food/donations,0.67,604.72,-1423.28,3269.72,0.0,1.42,0,1,1,Warning
2018-06-16,38,104,38,76,35139,144499,-109360,0,None,0,0,Power Outage,None,0,Gas,24231,10,Check food/donations,2.0,924.71,-2877.89,4440.26,0.0,2.74,1,0,0,Warning
2024-08-24,74,104,74,56,166347,34001,132346,0,None,0,0,None,None,0,Electricity,47842,6,Stable,0.76,2247.93,1788.46,1105.99,0.0,1.41,0,0,1,Good
2014-06-30,67,73,67,14,61194,46220,14974,0,None,0,0,None,Malaria,19780,Internet,58516,3,Stable,0.21,913.34,223.49,1858.45,0.0,1.09,0,1,1,Warning
2014-08-12,40,56,40,32,198704,149267,49437,0,None,0,0,None,Malaria,3837,Gas,41173,6,Stable,0.8,4967.6,1235.92,4856.93,0.0,1.4,0,1,1,Warning
2014-02-01,99,34,99,7,188772,141750,47022,65,Rice,65,157755,Fire,None,0,Electricity,34891,5,Check food/donations,0.07,1906.79,474.97,1784.25,0.66,0.34,1,0,0,Warning
2013-02-19,20,69,20,61,168609,109662,58947,0,None,0,0,None,None,0,Gas,54145,9,Stable,3.05,8430.45,2947.35,8190.35,0.0,3.45,0,0,1,Good
2023-02-12,82,28,82,27,28659,127592,-98933,54,Vegetables,54,97038,None,None,0,Internet,16347,7,Check food/donations,0.33,349.5,-1206.5,1755.35,0.66,0.34,0,0,0,Warning
2019-04-21,63,11,63,11,117739,56808,60931,52,Vegetables,52,81224,Water Shortage,None,0,Internet,31398,10,Check food/donations,0.17,1868.87,967.16,1400.1,0.83,0.17,1,0,0,Warning
