Date,Num_Children,Food_Remaining,Daily_Need,Food_Used,Donation_Amount,Expense_Total,Budget_Left,Food_Shortage,Suggested_Purchase,Quantity_To_Buy,Estimated_Cost,Emergency_Event,Medical_Treatment,Medical_Cost,Utility_Type,Utility_Cost,Staff_On_Duty,Notes,Food_Per_Child,Donation_Per_Child,Budget_Per_Child,Cost_Per_Child,Food_Shortage_Per_Child,Remaining_Days_Covered,Emergency_Flag,Medical_Flag,High_Utility_Cost,Daily_Status
2011-06-16,37,118,37,24,38784,127037,-88253,0,None,0,0,Water Shortage,Malaria,18405,Electricity,44985,7,Check food/donations,0.65,1048.22,-2385.22,5146.68,0.0,3.19,1,1,1,Warning
2024-02-19,55,45,55,45,5753,123516,-117763,10,Rice,10,17170,Power Outage,None,0,Internet,51891,9,Check food/donations,0.82,104.6,-2141.15,3189.22,0.18,0.82,1,0,1,Warning
2018-11-15,22,70,22,69,146428,59900,86528,0,None,0,0,None,None,0,Water,56906,10,Stable,3.14,6655.82,3933.09,5309.36,0.0,3.18,0,0,1,Good
2021-07-21,84,26,84,26,130033,44639,85394,58,Beans,58,112230,Sickness,None,0,Water,32587,4,Check food/donations,0.31,1548.01,1016.6,919.36,0.69,0.31,1,0,0,Warning
2012-08-09,63,115,63,19,134668,78409,56259,0,None,0,0,None,None,0,Electricity,28736,9,Stable,0.3,2137.59,893.0,1700.71,0.0,1.83,0,0,0,Good
2021-05-17,76,66,76,17,47889,18073,29816,10,Beans,10,20160,None,Malaria,18271,Gas,40096,4,Check food/donations,0.22,630.12,392.32,1005.79,0.13,0.87,0,1,1,Warning
2018-05-18,73,14,73,14,145852,102855,42997,59,Maize Flour,59,140420,Power Outage,None,0,Electricity,28516,5,Check food/donations,0.19,1997.97,589.0,1799.6,0.81,0.19,1,0,0,Warning
2014-12-18,52,104,52,14,89014,103155,-14141,0,None,0,0,Power Outage,None,0,Internet,19574,9,Check food/donations,0.27,1711.81,-271.94,2360.17,0.0,2.0,1,0,0,Warning
2019-12-19,100,5,100,5,145717,142882,2835,95,Beans,95,147820,Sickness,None,0,Electricity,16385,8,Check food/donations,0.05,1457.17,28.35,1592.67,0.95,0.05,1,0,0,Warning
2020-06-14,26,82,26,28,103101,138911,-35810,0,None,0,0,Water Shortage,Fever,11764,Internet,33874,3,Check food/donations,1.08,3965.42,-1377.31,7098.04,0.0,3.15,1,1,0,Warning
2021-05-03,67,68,67,29,174471,139251,35220,0,None,0,0,None,Flu,21987,Water,44142,5,Stable,0.43,2604.04,525.67,3065.37,0.0,1.01,0,1,1,Warning
2022-02-05,24,101,24,71,78202,52682,25520,0,None,0,0,None,None,0,Electricity,16355,3,Stable,2.96,3258.42,1063.33,2876.54,0.0,4.21,0,0,0,Critical
2016-04-19,54,33,54,33,192269,82725,109544,21,Rice,21,49035,Power Outage,Flu,30641,Electricity,45993,8,Check food/donations,0.61,3560.54,2028.59,2951.09,0.39,0.61,1,1,1,Warning
2013-03-21,55,119,55,75,24973,141404,-116431,0,None,0,0,None,None,0,Electricity,26351,8,Check food/donations,1.36,454.05,-2116.93,3050.09,0.0,2.16,0,0,0,Critical
2022-10-07,44,72,44,72,97136,109503,-12367,0,None,0,0,None,None,0,Water,44690,9,Check food/donations,1.64,2207.64,-281.07,3504.39,0.0,1.64,0,0,1,Critical
2010-08-27,42,26,42,26,59207,105058,-45851,16,Rice,16,35552,Sickness,Malaria,34280,Water,33633,6,Check food/donations,0.62,1409.69,-1091.69,4118.36,0.38,0.62,1,1,0,Warning
2012-12-09,40,94,40,27,168326,98936,69390,0,None,0,0,None,None,0,Water,36177,8,Stable,0.68,4208.15,1734.75,3377.82,0.0,2.35,0,0,0,Good
2022-01-01,81,29,81,22,14588,137628,-123040,52,Beans,52,110188,Fire,None,0,Water,23470,10,Check food/donations,0.27,180.1,-1519.01,1988.86,0.64,0.36,1,0,0,Warning
2018-12-22,58,79,58,11,3912,142049,-138137,0,None,0,0,Fire,Diarrhea,10918,Gas,41383,3,Check food/donations,0.19,67.45,-2381.67,3350.86,0.0,1.36,1,1,1,Warning
2011-03-19,84,58,84,53,71372,67582,3790,26,Vegetables,26,57356,Power Outage,None,0,Water,56633,6,Check food/donations,0.63,849.67,45.12,1478.75,0.31,0.69,1,0,1,Warning
2020-04-21,88,88,88,48,115817,66455,49362,0,None,0,0,None,None,0,Internet,25207,6,Stable,0.55,1316.1,560.93,1041.61,0.0,1.0,0,0,0,Good
2015-03-02,88,113,88,41,97615,78218,19397,0,None,0,0,None,None,0,Water,15412,6,Stable,0.47,1109.26,220.42,1063.98,0.0,1.28,0,0,0,Critical
2011-06-01,46,111,46,24,167859,115333,52526,0,None,0,0,None,None,0,Electricity,52350,7,Stable,0.52,3649.11,1141.87,3645.28,0.0,2.41,0,0,1,Good
2014-04-17,41,92,41,26,36955,136918,-99963,0,None,0,0,None,Diarrhea,32446,Water,35972,6,Check food/donations,0.63,901.34,-2438.12,5008.2,0.0,2.24,0,1,0,Warning
2015-03-09,56,51,56,51,173589,95815,77774,5,Beans,5,12380,None,None,0,Water,39138,10,Check food/donations,0.91,3099.8,1388.82,2409.88,0.09,0.91,0,0,0,Critical
2013-11-22,61,112,61,23,181834,20135,161699,0,None,0,0,None,None,0,Internet,46355,3,Stable,0.38,2980.89,2650.8,1090.0,0.0,1.84,0,0,1,Good
2024-04-14,64,43,64,13,46073,26761,19312,21,Beans,21,45591,Power Outage,Malaria,33682,Water,53299,6,Check food/donations,0.2,719.89,301.75,1777.22,0.33,0.67,1,1,1,Warning
2014-09-05,34,27,34,20,118187,136877,-18690,7,Beans,7,16681,Power Outage,Malaria,18630,Gas,53088,5,Check food/donations,0.59,3476.09,-549.71,6135.15,0.21,0.79,1,1,1,Warning
2019-09-30,21,37,21,6,179335,82739,96596,0,None,0,0,None,None,0,Internet,42397,8,Stable,0.29,8539.76,4599.81,5958.86,0.0,1.76,0,0,1,Good
2010-11-08,37,61,37,61,5274,102672,-97398,0,None,0,0,None,None,0,Electricity,20102,10,Check food/donations,1.65,142.54,-2632.38,3318.22,0.0,1.65,0,0,0,Critical
2013-12-30,37,60,37,60,59868,140135,-80267,0,None,0,0,Power Outage,None,0,Internet,53825,5,Check food/donations,1.62,1618.05,-2169.38,5242.16,0.0,1.62,1,0,1,Warning
2012-02-17,51,29,51,9,163067,110168,52899,22,Beans,22,53988,None,None,0,Gas,52045,8,Check food/donations,0.18,3197.39,1037.24,3180.65,0.43,0.57,0,0,1,Warning
2014-07-31,60,88,60,21,157703,110621,47082,0,None,0,0,None,None,0,Water,41553,7,Stable,0.35,2628.38,784.7,2536.23,0.0,1.47,0,0,1,Good
2011-04-22,44,56,44,53,54364,57174,-2810,0,None,0,0,Water Shortage,Fever,1187,Water,34577,9,Check food/donations,1.2,1235.55,-63.86,2112.23,0.0,1.27,1,1,0,Warning
2011-06-16,23,47,23,30,93909,42273,51636,0,None,0,0,None,None,0,Water,55519,6,Stable,1.3,4083.0,2245.04,4251.83,0.0,2.04,0,0,1,Good
2011-06-14,75,70,75,56,176032,85196,90836,5,Beans,5,10305,None,Flu,12599,Gas,19385,4,Check food/donations,0.75,2347.09,1211.15,1562.4,0.07,0.93,0,1,0,Warning
2024-01-11,42,9,42,5,138996,56010,82986,33,Rice,33,61842,None,None,0,Internet,41056,3,Check food/donations,0.12,3309.43,1975.86,2311.1,0.79,0.21,0,0,1,Warning
2010-09-21,27,107,27,40,56132,33146,22986,0,None,0,0,None,Malaria,8495,Electricity,47049,9,Stable,1.48,2078.96,851.33,3284.81,0.0,3.96,0,1,1,Warning
2014-06-01,57,16,57,16,185005,47093,137912,41,Vegetables,41,62648,None,None,0,Internet,21991,6,Check food/donations,0.28,3245.7,2419.51,1212.0,0.72,0.28,0,0,0,Warning
2023-04-09,94,108,94,74,7799,36052,-28253,0,None,0,0,Power Outage,Diarrhea,34797,Electricity,49468,10,Check food/donations,0.79,82.97,-300.56,1279.97,0.0,1.15,1,1,1,Warning
2015-10-04,87,83,87,21,60818,66798,-5980,4,Vegetables,4,6752,Power Outage,None,0,Internet,39641,4,Check food/donations,0.24,699.06,-68.74,1223.44,0.05,0.95,1,0,0,Warning
2012-05-11,75,23,75,20,160933,38564,122369,52,Beans,52,86164,Power Outage,None,0,Electricity,15046,6,Check food/donations,0.27,2145.77,1631.59,714.8,0.69,0.31,1,0,0,Warning
2017-04-04,77,6,77,6,30042,136519,-106477,71,Rice,71,118215,None,None,0,Gas,55332,10,Check food/donations,0.08,390.16,-1382.82,2491.57,0.92,0.08,0,0,1,Warning
2018-01-17,59,48,59,48,134940,149591,-14651,11,Beans,11,17446,Fire,None,0,Water,50055,5,Check food/donations,0.81,2287.12,-248.32,3383.83,0.19,0.81,1,0,1,Warning
2024-10-02,47,49,47,47,143458,135679,7779,0,None,0,0,Sickness,None,0,Internet,15588,7,Stable,1.0,3052.3,165.51,3218.45,0.0,1.04,1,0,0,Warning
2015-08-26,34,58,34,58,179965,146307,33658,0,None,0,0,None,Fever,13687,Gas,27710,6,Stable,1.71,5293.09,989.94,5520.71,0.0,1.71,0,1,0,Warning
2015-09-19,84,103,84,14,146936,76488,70448,0,None,0,0,None,Flu,27908,Electricity,52651,8,Stable,0.17,1749.24,838.67,1869.61,0.0,1.23,0,1,1,Warning
2013-05-30,64,57,64,57,184652,73798,110854,7,Maize Flour,7,16681,None,None,0,Internet,51885,4,Check food/donations,0.89,2885.19,1732.09,1963.8,0.11,0.89,0,0,1,Warning
2019-10-28,20,117,20,68,1823,43047,-41224,0,None,0,0,Water Shortage,None,0,Water,44796,4,Check food/donations,3.4,91.15,-2061.2,4392.15,0.0,5.85,1,0,1,Warning
2011-09-29,26,88,26,14,162019,77674,84345,0,None,0,0,None,Malaria,6769,Electricity,17774,3,Stable,0.54,6231.5,3244.04,3931.42,0.0,3.38,0,1,0,Warning
2022-05-10,28,87,28,53,60594,129298,-68704,0,None,0,0,Power Outage,None,0,Internet,36121,6,Check food/donations,1.89,2164.07,-2453.71,5907.82,0.0,3.11,1,0,0,Warning
2014-04-11,76,116,76,10,105127,125387,-20260,0,None,0,0,Water Shortage,Malaria,20819,Electricity,38517,4,Check food/donations,0.13,1383.25,-266.58,2430.57,0.0,1.53,1,1,0,Warning
2015-04-01,64,36,64,21,76965,119026,-42061,28,Vegetables,28,64288,Sickness,Flu,32431,Electricity,16784,5,Check food/donations,0.33,1202.58,-657.2,2628.77,0.44,0.56,1,1,0,Warning
2018-12-06,31,110,31,66,56992,33680,23312,0,None,0,0,None,None,0,Electricity,16407,4,Stable,2.13,1838.45,752.0,1615.71,0.0,3.55,0,0,0,Critical
2023-09-02,87,29,87,29,178393,107145,71248,58,Maize Flour,58,138562,Water Shortage,None,0,Electricity,17638,4,Check food/donations,0.33,2050.49,818.94,1434.29,0.67,0.33,1,0,0,Warning
2015-06-10,74,28,74,28,138134,141470,-3336,46,Beans,46,113298,None,None,0,Gas,20595,10,Check food/donations,0.38,1866.68,-45.08,2190.07,0.62,0.38,0,0,0,Warning
2013-01-31,72,113,72,44,41225,28528,12697,0,None,0,0,None,None,0,Gas,22137,3,Stable,0.61,572.57,176.35,703.68,0.0,1.57,0,0,0,Critical
2015-07-23,63,19,63,19,196306,23079,173227,44,Maize Flour,44,101816,Power Outage,None,0,Gas,25855,8,Check food/donations,0.3,3115.97,2749.63,776.73,0.7,0.3,1,0,0,Warning
2024-09-04,46,55,46,18,137593,87178,50415,0,None,0,0,None,Fever,12659,Gas,43197,3,Stable,0.39,2991.15,1095.98,3109.43,0.0,1.2,0,1,1,Warning
2013-10-16,82,6,82,6,134859,96376,38483,76,Rice,76,125856,Water Shortage,None,0,Water,41412,6,Check food/donations,0.07,1644.62,469.3,1680.34,0.93,0.07,1,0,1,Warning
2018-07-24,81,73,81,10,87584,63064,24520,8,Beans,8,18808,None,Malaria,3033,Internet,39975,7,Check food/donations,0.12,1081.28,302.72,1309.53,0.1,0.9,0,1,0,Warning
2010-03-06,39,84,39,51,11316,91057,-79741,0,None,0,0,Power Outage,None,0,Internet,39462,6,Check food/donations,1.31,290.15,-2044.64,3346.64,0.0,2.15,1,0,0,Warning
2023-01-26,29,71,29,17,147193,60377,86816,0,None,0,0,None,None,0,Electricity,48433,10,Stable,0.59,5075.62,2993.66,3752.07,0.0,2.45,0,0,1,Good
2019-03-29,20,108,20,76,73702,85527,-11825,0,None,0,0,None,Diarrhea,4562,Water,29767,8,Check food/donations,3.8,3685.1,-591.25,5992.8,0.0,5.4,0,1,0,Warning
2013-07-30,73,15,73,15,54073,147286,-93213,58,Maize Flour,58,133168,Sickness,Diarrhea,32934,Electricity,39576,3,Check food/donations,0.21,740.73,-1276.89,3010.9,0.79,0.21,1,1,0,Warning
2021-01-22,60,63,60,63,69539,93196,-23657,0,None,0,0,None,None,0,Internet,16458,3,Check food/donations,1.05,1158.98,-394.28,1827.57,0.0,1.05,0,0,0,Critical
2018-10-30,32,88,32,60,182571,105702,76869,0,None,0,0,None,None,0,Electricity,32706,8,Stable,1.88,5705.34,2402.16,4325.25,0.0,2.75,0,0,0,Good
2023-10-30,83,65,83,65,22376,99582,-77206,18,Beans,18,32652,Sickness,None,0,Internet,44543,3,Check food/donations,0.78,269.59,-930.19,1736.45,0.22,0.78,1,0,1,Warning
2023-09-24,60,23,60,23,190266,95925,94341,37,Beans,37,71447,Fire,None,0,Electricity,31141,8,Check food/donations,0.38,3171.1,1572.35,2117.77,0.62,0.38,1,0,0,Warning
2019-12-29,56,63,56,63,172601,123162,49439,0,None,0,0,None,None,0,Gas,40874,10,Stable,1.12,3082.16,882.84,2929.21,0.0,1.12,0,0,1,Good
2011-08-03,23,65,23,65,133116,43156,89960,0,None,0,0,None,None,0,Gas,58037,9,Stable,2.83,5787.65,3911.3,4399.7,0.0,2.83,0,0,1,Good
2020-11-11,28,61,28,61,161763,53721,108042,0,None,0,0,None,Fever,13068,Internet,48415,4,Stable,2.18,5777.25,3858.64,4114.43,0.0,2.18,0,1,1,Warning
2011-02-03,39,42,39,42,150046,85643,64403,0,None,0,0,None,None,0,Water,24849,4,Stable,1.08,3847.33,1651.36,2833.13,0.0,1.08,0,0,0,Good
2014-03-13,63,15,63,15,29157,16100,13057,48,Vegetables,48,91920,None,None,0,Water,33962,5,Check food/donations,0.24,462.81,207.25,794.63,0.76,0.24,0,0,0,Warning
2023-03-10,55,41,55,41,38327,34880,3447,14,Rice,14,23744,None,Malaria,12440,Internet,27534,7,Check food/donations,0.75,696.85,62.67,1360.98,0.25,0.75,0,1,0,Warning
2022-06-01,85,67,85,67,19503,133453,-113950,18,Vegetables,18,37278,Fire,Malaria,33087,Electricity,20577,4,Check food/donations,0.79,229.45,-1340.59,2201.38,0.21,0.79,1,1,0,Warning
2020-11-21,89,94,89,7,82784,124363,-41579,0,None,0,0,Power Outage,Diarrhea,22982,Water,48984,8,Check food/donations,0.08,930.16,-467.18,2205.94,0.0,1.06,1,1,1,Warning
2022-06-02,88,81,88,56,187709,85713,101996,7,Vegetables,7,12299,None,None,0,Water,16441,3,Check food/donations,0.64,2133.06,1159.05,1160.84,0.08,0.92,0,0,0,Warning
2013-09-10,38,26,38,26,151017,60471,90546,12,Beans,12,18900,Fire,None,0,Gas,46752,9,Check food/donations,0.68,3974.13,2382.79,2821.66,0.32,0.68,1,0,1,Warning
2018-09-23,47,68,47,14,162911,88461,74450,0,None,0,0,None,Flu,25732,Water,37412,5,Stable,0.3,3466.19,1584.04,3225.64,0.0,1.45,0,1,0,Warning
2012-03-30,37,29,37,29,181556,146903,34653,8,Maize Flour,8,13592,None,Fever,31302,Internet,42095,9,Check food/donations,0.78,4906.92,936.57,5954.05,0.22,0.78,0,1,1,Warning
2018-08-06,59,69,59,38,193806,48336,145470,0,None,0,0,None,None,0,Water,55925,5,Stable,0.64,3284.85,2465.59,1767.14,0.0,1.17,0,0,1,Good
2016-04-22,27,58,27,33,191543,28344,163199,0,None,0,0,None,Diarrhea,2621,Gas,54799,7,Stable,1.22,7094.19,6044.41,3176.44,0.0,2.15,0,1,1,Warning
2022-05-08,38,89,38,19,184536,131412,53124,0,None,0,0,None,None,0,Internet,23445,4,Stable,0.5,4856.21,1398.0,4075.18,0.0,2.34,0,0,0,Good
2010-05-28,36,47,36,47,79995,98973,-18978,0,None,0,0,None,None,0,Electricity,52137,8,Check food/donations,1.31,2222.08,-527.17,4197.5,0.0,1.31,0,0,1,Critical
2019-03-27,82,17,82,17,84091,59912,24179,65,Vegetables,65,116740,Sickness,None,0,Gas,44099,8,Check food/donations,0.21,1025.5,294.87,1268.43,0.79,0.21,1,0,1,Warning
2016-12-15,30,37,30,37,84024,71656,12368,0,None,0,0,None,None,0,Gas,20911,5,Stable,1.23,2800.8,412.27,3085.57,0.0,1.23,0,0,0,Critical
2022-06-13,43,80,43,48,155295,65102,90193,0,None,0,0,None,None,0,Gas,19133,8,Stable,1.12,3611.51,2097.51,1958.95,0.0,1.86,0,0,0,Good
2015-11-30,26,6,26,6,159367,27814,131553,20,Beans,20,41260,None,Malaria,13408,Gas,39990,3,Check food/donations,0.23,6129.5,5059.73,3123.54,0.77,0.23,0,1,0,Warning
2020-02-27,63,66,63,39,153413,30979,122434,0,None,0,0,None,None,0,Water,59121,6,Stable,0.62,2435.13,1943.4,1430.16,0.0,1.05,0,0,1,Good
2021-08-06,61,78,61,21,40180,90096,-49916,0,None,0,0,None,None,0,Electricity,15593,8,Check food/donations,0.34,658.69,-818.3,1732.61,0.0,1.28,0,0,0,Critical
2013-12-24,77,36,77,36,80426,25330,55096,41,Maize Flour,41,92783,None,Flu,32508,Water,44201,3,Check food/donations,0.47,1044.49,715.53,1325.18,0.53,0.47,0,1,1,Warning
2018-10-15,52,53,52,41,20787,32013,-11226,0,None,0,0,Power Outage,Diarrhea,33218,Water,28640,7,Check food/donations,0.79,399.75,-215.88,1805.21,0.0,1.02,1,1,0,Warning
2018-06-15,41,34,41,34,88827,136029,-47202,7,Rice,7,15869,Water Shortage,Flu,7473,Internet,30463,7,Check food/donations,0.83,2166.51,-1151.27,4243.05,0.17,0.83,1,1,0,Warning
2012-08-24,26,29,26,29,558,84898,-84340,0,None,0,0,None,None,0,Water,42798,10,Check food/donations,1.12,21.46,-3243.85,4911.38,0.0,1.12,0,0,1,Critical
2015-08-09,96,87,96,51,154347,135553,18794,9,Rice,9,19404,None,None,0,Electricity,29718,10,Check food/donations,0.53,1607.78,195.77,1721.57,0.09,0.91,0,0,0,Warning
2015-05-02,36,108,36,38,6266,60384,-54118,0,None,0,0,None,None,0,Gas,52884,5,Check food/donations,1.06,174.06,-1503.28,3146.33,0.0,3.0,0,0,1,Critical
2023-09-17,59,101,59,27,34517,21028,13489,0,None,0,0,None,None,0,Water,45620,7,Stable,0.46,585.03,228.63,1129.63,0.0,1.71,0,0,1,Critical
2018-11-08,45,113,45,22,57427,78032,-20605,0,None,0,0,None,None,0,Internet,18509,7,Check food/donations,0.49,1276.16,-457.89,2145.36,0.0,2.51,0,0,0,Critical
2011-07-30,56,16,56,15,146815,102509,44306,40,Maize Flour,40,98400,None,Fever,23433,Electricity,55860,10,Check food/donations,0.27,2621.7,791.18,3246.46,0.71,0.29,0,1,1,Warning
2014-07-04,61,43,61,42,62787,86699,-23912,18,Maize Flour,18,38826,None,None,0,Internet,51744,4,Check food/donations,0.69,1029.3,-392.0,2269.56,0.3,0.7,0,0,1,Warning
2016-07-24,45,82,45,44,163022,64252,98770,0,None,0,0,None,Malaria,11094,Water,58271,8,Stable,0.98,3622.71,2194.89,2969.27,0.0,1.82,0,1,1,Warning
2016-05-25,39,81,39,6,80024,109216,-29192,0,None,0,0,Water Shortage,Diarrhea,21469,Gas,49780,5,Check food/donations,0.15,2051.9,-748.51,4627.31,0.0,2.08,1,1,1,Warning
2019-04-24,48,72,48,44,49694,127884,-78190,0,None,0,0,Fire,None,0,Internet,19772,4,Check food/donations,0.92,1035.29,-1628.96,3076.17,0.0,1.5,1,0,0,Warning
2012-04-13,90,50,90,46,195306,50773,144533,40,Beans,40,89080,Water Shortage,Fever,30248,Internet,20540,4,Check food/donations,0.51,2170.07,1605.92,1128.46,0.44,0.56,1,1,0,Warning
2020-03-22,48,118,48,25,85999,73309,12690,0,None,0,0,None,Malaria,18609,Internet,41882,5,Stable,0.52,1791.65,264.38,2787.5,0.0,2.46,0,1,1,Warning
2022-08-13,79,25,79,25,78843,58183,20660,54,Vegetables,54,107514,Water Shortage,None,0,Gas,46601,6,Check food/donations,0.32,998.01,261.52,1326.38,0.68,0.32,1,0,1,Warning
2021-12-13,42,98,42,55,164824,94923,69901,0,None,0,0,None,None,0,Water,41688,3,Stable,1.31,3924.38,1664.31,3252.64,0.0,2.33,0,0,1,Good
2015-08-22,37,52,37,22,59905,94964,-35059,0,None,0,0,None,None,0,Water,16969,9,Check food/donations,0.59,1619.05,-947.54,3025.22,0.0,1.41,0,0,0,Critical
2023-11-17,83,115,83,36,146593,15707,130886,0,None,0,0,None,None,0,Gas,35885,8,Stable,0.43,1766.18,1576.94,621.59,0.0,1.39,0,0,0,Good
2022-01-16,71,83,71,43,46910,110519,-63609,0,None,0,0,Fire,None,0,Gas,40582,10,Check food/donations,0.61,660.7,-895.9,2128.18,0.0,1.17,1,0,1,Warning
2023-10-01,43,112,43,22,52217,107411,-55194,0,None,0,0,None,Diarrhea,14586,Electricity,52215,6,Check food/donations,0.51,1214.35,-1283.58,4051.44,0.0,2.6,0,1,1,Warning
2010-11-10,79,107,79,42,150175,108385,41790,0,None,0,0,None,None,0,Gas,58250,9,Stable,0.53,1900.95,528.99,2109.3,0.0,1.35,0,0,1,Good
2022-10-12,56,56,56,37,166333,94669,71664,0,None,0,0,None,None,0,Gas,58668,6,Stable,0.66,2970.23,1279.71,2738.16,0.0,1.0,0,0,1,Good
2015-03-28,58,6,58,6,175442,72777,102665,52,Rice,52,113516,None,None,0,Electricity,42213,4,Check food/donations,0.1,3024.86,1770.09,1982.59,0.9,0.1,0,0,1,Warning
2015-10-07,80,6,80,6,82593,76229,6364,74,Beans,74,114848,Water Shortage,None,0,Gas,55559,4,Check food/donations,0.07,1032.41,79.55,1647.35,0.93,0.07,1,0,1,Warning
2016-07-13,97,119,97,52,119421,65260,54161,0,None,0,0,None,Flu,2220,Gas,39648,8,Stable,0.54,1231.14,558.36,1104.41,0.0,1.23,0,1,0,Warning
2018-09-24,58,43,58,43,113765,41717,72048,15,Maize Flour,15,29505,Power Outage,None,0,Gas,31660,10,Check food/donations,0.74,1961.47,1242.21,1265.12,0.26,0.74,1,0,0,Warning
2023-12-30,67,117,67,72,84364,88898,-4534,0,None,0,0,Power Outage,None,0,Gas,44806,10,Check food/donations,1.07,1259.16,-67.67,1995.58,0.0,1.75,1,0,1,Warning
2024-05-24,64,103,64,10,11955,22349,-10394,0,None,0,0,None,Diarrhea,22574,Internet,17474,8,Check food/donations,0.16,186.8,-162.41,974.95,0.0,1.61,0,1,0,Warning
2023-09-26,81,93,81,58,84518,57645,26873,0,None,0,0,None,Fever,28449,Internet,48044,7,Stable,0.72,1043.43,331.77,1656.02,0.0,1.15,0,1,1,Warning
2012-12-14,56,84,56,67,30350,77199,-46849,0,None,0,0,None,None,0,Electricity,50547,9,Check food/donations,1.2,541.96,-836.59,2281.18,0.0,1.5,0,0,1,Critical
2019-10-10,76,69,76,50,83018,49676,33342,7,Rice,7,13083,None,None,0,Electricity,33937,10,Check food/donations,0.66,1092.34,438.71,1100.17,0.09,0.91,0,0,0,Warning
2012-07-20,95,36,95,7,118311,121257,-2946,59,Beans,59,143016,None,None,0,Water,30785,9,Check food/donations,0.07,1245.38,-31.01,1600.44,0.62,0.38,0,0,0,Warning
2016-11-17,48,35,48,27,124367,148442,-24075,13,Vegetables,13,26741,None,Fever,18653,Gas,17094,5,Check food/donations,0.56,2590.98,-501.56,3837.27,0.27,0.73,0,1,0,Warning
2021-09-13,39,49,39,24,115082,15519,99563,0,None,0,0,None,None,0,Electricity,51737,5,Stable,0.62,2950.82,2552.9,1724.51,0.0,1.26,0,0,1,Good
2023-11-17,62,83,62,72,35209,77709,-42500,0,None,0,0,None,None,0,Internet,18282,8,Check food/donations,1.16,567.89,-685.48,1548.24,0.0,1.34,0,0,0,Critical
2013-04-14,75,118,75,44,54846,102727,-47881,0,None,0,0,None,None,0,Gas,38573,5,Check food/donations,0.59,731.28,-638.41,1884.0,0.0,1.57,0,0,0,Critical
2010-03-06,80,31,80,31,32036,108838,-76802,49,Maize Flour,49,89376,None,Malaria,6145,Internet,22900,8,Check food/donations,0.39,400.45,-960.02,1723.54,0.61,0.39,0,1,0,Warning
2024-05-14,75,41,75,5,7757,72142,-64385,34,Maize Flour,34,76636,Sickness,Flu,15823,Electricity,52297,5,Check food/donations,0.07,103.43,-858.47,1870.16,0.45,0.55,1,1,1,Warning
2013-09-30,65,46,65,27,191755,124283,67472,19,Vegetables,19,33554,None,None,0,Water,16814,5,Check food/donations,0.42,2950.08,1038.03,2170.72,0.29,0.71,0,0,0,Warning
2022-11-28,99,33,99,25,146504,133877,12627,66,Beans,66,106128,Power Outage,Fever,9436,Gas,41935,9,Check food/donations,0.25,1479.84,127.55,1871.19,0.67,0.33,1,1,1,Warning
2016-10-14,39,8,39,8,49167,97850,-48683,31,Beans,31,73842,None,Flu,6874,Water,44832,10,Check food/donations,0.21,1260.69,-1248.28,3834.77,0.79,0.21,0,1,1,Warning
2019-02-23,72,73,72,73,125260,140086,-14826,0,None,0,0,Water Shortage,None,0,Water,51796,3,Check food/donations,1.01,1739.72,-205.92,2665.03,0.0,1.01,1,0,1,Warning
2012-11-18,95,82,95,47,179995,77341,102654,13,Vegetables,13,31759,None,None,0,Gas,19457,9,Check food/donations,0.49,1894.68,1080.57,1018.93,0.14,0.86,0,0,0,Warning
2011-05-24,45,72,45,63,125342,134060,-8718,0,None,0,0,None,Fever,12486,Gas,51860,10,Check food/donations,1.4,2785.38,-193.73,4409.02,0.0,1.6,0,1,1,Warning
2020-06-11,30,88,30,76,118414,85396,33018,0,None,0,0,None,None,0,Internet,43410,9,Stable,2.53,3947.13,1100.6,4293.53,0.0,2.93,0,0,1,Good
2023-01-27,52,117,52,55,172587,41060,131527,0,None,0,0,None,None,0,Electricity,34109,7,Stable,1.06,3318.98,2529.37,1445.56,0.0,2.25,0,0,0,Good
2023-04-09,50,114,50,39,91246,54974,36272,0,None,0,0,None,Malaria,9140,Internet,17010,6,Stable,0.78,1824.92,725.44,1622.48,0.0,2.28,0,1,0,Warning
2016-01-06,80,87,80,66,50425,62534,-12109,0,None,0,0,None,None,0,Internet,39693,10,Check food/donations,0.82,630.31,-151.36,1277.84,0.0,1.09,0,0,0,Critical
2019-08-13,84,64,84,17,80278,134141,-53863,20,Vegetables,20,44540,Power Outage,None,0,Electricity,21112,8,Check food/donations,0.2,955.69,-641.23,1848.25,0.24,0.76,1,0,0,Warning
2021-08-05,100,106,100,46,126916,87713,39203,0,None,0,0,None,None,0,Electricity,30466,10,Stable,0.46,1269.16,392.03,1181.79,0.0,1.06,0,0,0,Good
